command,index
fzf --style full --preview --bind 'focus:transform-header:file ==bref {}',9881
fzf --style full --preview '{}' --bind 'focus:transform-header:file ==bref {}',9882
fzf --style full --preview '{}' --bind 'focus:transform-header:file --bref {}',9883
nmcli dev status,9884
nmcli con show,9885
ping github.com,9886
nmcli con show -a,9887
nmcli device device list,9888
nmcli device wifi list,9889
nmcli device wifi connect 'OPPO K10 5G' password bhikari02,9890
y,9891
posting,9892
y,9893
ls,9894
y,9895
btop,9896
y,9897
ls,9898
cd Downloads/,9899
ls,9900
cd Hyprland-Dots/,9901
ls,9902
cd wallpapers/,9903
ls,9904
y,9905
q,9906
y,9907
ssh,9908
cd waybar,9909
ls,9910
v,9911
gs,9912
v,9913
gs,9914
gr style.css,9915
gs,9916
v,9917
cd password_manager/,9918
cd dart_lang/,9919
ls,9920
tree,9921
nv,9922
./password_manager,9923
nmcli dev status,9924
nmcli radio wifi,9925
nmcli dev wifi list,9926
sudo nmcli dev wifi connect 'OPPO 5G' ,9927
sudo nmcli dev wifi connect 'OPPO K10 5G' ,9928
sudo nmcli --ask dev wifi connect 'OPPO K10 5G' ,9929
nmcli dev wifi list,9930
nmcli radio wifi,9931
sudo nmcli --ask dev wifi connect 'Redmi Note 10' ,9932
ping github.com,9933
pu,9934
puu,9935
pi m4,9936
pqi m4,9937
cd youtube,9938
ls,9939
cd dot,9940
ls,9941
history | to csv ,9942
ls,9943
history | to csv ,9944
pq,9945
cd movie,9946
ls,9947
cd Jindi,9948
cd Hindi/,9949
ls,9950
ls ../Kr/,9951
lsblk,9952
df -h,9953
pq ncdu,9954
tree,9955
cd Kr,9956
tree,9957
pu,9958
puu,9959
ls,9960
pwd,9961
pu,9962
puu,9963
z waybar,9964
y,9965
q,9966
ls,9967
java --version,9968
nmcli radio wifi,9969
nmcli radio wifi off,9970
nmcli radio wifi,9971
nmcli radio wifi on,9972
nmcli radio wifi off,9973
nmcli radio wifi,9974
pq ariping,9975
pq airping,9976
nmcli radio wifi on,9977
nmcli dev wifi connect 'Redmi Note 10',9978
cd my,9979
cd my_img,9980
cd Images,9981
cd my-images/,9982
y,9983
puu,9984
ls,9985
cd waybar,9986
ls,9987
v,9988
cd waybar,9989
v,9990
cd waybar,9991
v,9992
gs,9993
ga,9994
"gc ""Config: waybar""",9995
gp,9996
nmcli dev wifi list,9997
nmcli dev wifi connect 'HONOR 50',9998
cd waybar,9999
nv,10000
cd waybar,10001
nv,10002
cd waybar,10003
gs,10004
ga,10005
"gc ""Config: waybar""",10006
gp,10007
v,10008
gs,10009
ls,10010
ping github.com,10011
pu,10012
puu,10013
cd nv,10014
nv,10015
cd Images,10016
ls,10017
cd Fav/,10018
ls,10019
hyprctl monitors ,10020
"hyprctl hyprpaper wallpaper ""HDMI-A-1,dark.jpg""",10021
ls,10022
pwd,10023
"hyprctl hyprpaper wallpaper ""HDMI-A-1,~/Images/Fav/dark.jpg""",10024
"hyprctl hyprpaper preload ""HDMI-A-1,/home/rio/Images/Fav/dark.jpg""",10025
hyprctl hyprpaper preload ~/Images/Fav/dark.jpg,10026
"hyprctl hyprpaper wallpaper ""HDMI-A-1,/home/yourusername/Images/Fav/dark.jpg""",10027
"hyprctl hyprpaper wallpaper ""HDMI-A-1,/home/rio/Images/Fav/dark.jpg""",10028
ls,10029
hyprctl hyprpaper preload ~/Images/Fav/code.png,10030
"hyprctl hyprpaper wallpaper ""HDMI-A-1,/home/rio/Images/Fav/code.png""",10031
hyprctl hyprpaper preload ~/Images/Fav/game.jpg,10032
"hyprctl hyprpaper wallpaper ""HDMI-A-1,/home/rio/Images/Fav/game.jpg""",10033
cd hypr,10034
ls,10035
y,10036
ls,10037
p,10038
nv,10039
ls,10040
"sudo chmod +x ~/.config/hypr/scripts/random-wallpaper.sh
",10041
sudo chmod +x ~/.config/hypr/scripts/random_wallpaper.sh,10042
ls,10043
tree,10044
cd hypr,10045
ls,10046
pwd,10047
cd scripts/,10048
pwd,10049
ls,10050
cd .config,10051
ls,10052
cd hypr,10053
ls,10054
tree,10055
cd scripts/,10056
hyprctl reload,10057
y,10058
cd ~/.config/hypr/scripts/,10059
pwd,10060
nv,10061
w,10062
cd ~/.config/hypr/scripts/,10063
nv,10064
cd ..,10065
pwd,10066
cd ..,10067
z ..,10068
cd,10069
cd hypr,10070
ls,10071
sudo chmod +x ~/.config/hypr/scripts/random_wallpaper.sh,10072
pwd,10073
y,10074
:wa,10075
q,10076
ls,10077
pwd,10078
ll,10079
./random_wallpaper.sh,10080
pwd,10081
./random_wallpaper.sh,10082
cd ~/.config/hypr/scripts/,10083
pwd,10084
ls,10085
nv,10086
cd hypr,10087
v,10088
sudo chmod +x ~/.config/hypr/scripts/random_wallpaper.sh,10089
la,10090
cd /tmp/,10091
ls,10092
cd,10093
ls,10094
cd hypr,10095
v,10096
cd /tmp/,10097
ls,10098
sudo chmod +x ~/.config/hypr/scripts/random_wallpaper.sh,10099
cd ~/.config/hypr/scripts/,10100
ls,10101
ls /tmp,10102
./random_wallpaper.sh,10103
v,10104
ls /tmp,10105
cd /tmp/,10106
cat wallpaper.log,10107
cd hypr,10108
cd scripts/,10109
./random_wallpaper.sh,10110
v,10111
./random_wallpaper.sh,10112
cd hypr,10113
v,10114
cat /tmp/wallpaper.log,10115
v,10116
chmod +x /home/rio/.config/hypr/script/random_wallpaper.sh,10117
chmod +x /home/rio/.config/hypr/scripts/random_wallpaper.sh,10118
ll,10119
cd scripts,10120
ls,10121
v,10122
hyprctl reload,10123
cat /tmp/wallpaper.log,10124
rm /tmp/wallpaper.log,10125
cat /tmp/wallpaper.log,10126
cd scripts/,10127
ls,10128
./random_wallpaper.sh,10129
cat /tmp/wallpaper.log,10130
./random_wallpaper.sh,10131
v,10132
cd .,10133
cd ..,10134
v,10135
cat /tmp/wallpaper.log,10136
rm /tmp/wallpaper.log,10137
cat /tmp/wallpaper.log,10138
realpath ~/.config/hypr/script/random_wallpaper.sh,10139
realpath ~/.icons,10140
"find ~/.config/hypr/ -name ""random_wallpaper.sh""",10141
bash ,10142
v,10143
cat /tmp/wallpaper.log,10144
rm /tmp/wallpaper.log,10145
ls /tmp,10146
cd /tmp/,10147
y,10148
ls,10149
z scripts/,10150
z hypr,10151
v,10152
sudo chmod +x ~/.config/hypr/scripts/rofi_wallpaper.sh,10153
pq image,10154
pq magic,10155
pq ffm,10156
pq  ffmpeg,10157
v,10158
cd hypr,10159
ls,10160
gs,10161
ga,10162
"gc ""Config: hypr""",10163
gp,10164
cd hypr,10165
gs,10166
cd dow,10167
ls,10168
cd scripts/,10169
ls,10170
sudo chmod +x keyHint.sh,10171
ls,10172
cd scripts/,10173
ls,10174
./keyHint.sh,10175
gs,10176
git diff,10177
git log,10178
g log,10179
gl,10180
cd hypr,10181
v,10182
y,10183
ls,10184
cd scripts/,10185
ls,10186
sudo chmod +x RofoEmoji.sh,10187
./RofoEmoji.sh,10188
gs,10189
ga,10190
gc,10191
"gc ""Config: hypr""",10192
gp,10193
nv,10194
y,10195
cd Downloads/Hyprland-Dots/config/hypr/,10196
cd hypr,10197
cd scripts/,10198
ls,10199
sudo chmod +x RofiSearch.sh,10200
./RofiSearch.sh,10201
cd scripts/,10202
./RofiSearch.sh,10203
./scripts/RofiSearch.sh,10204
gs,10205
v,10206
cd Downloads/Hyprland-Dots/config/hypr/,10207
v,10208
y,10209
cd scripts/,10210
ls,10211
cd scripts/,10212
ls,10213
sudo chmod +x RofiThemeSelector.sh,10214
./RofiThemeSelector.sh,10215
v,10216
y,10217
ls,10218
gs,10219
gr KooL_style-2-Dark.rasi,10220
gs,10221
gr ~/dotfiles/hyprland/.config/hypr/config/keybind.conf,10222
gr ../config.rasi,10223
gs,10224
trash-put ~/dotfiles/hyprland/.config/hypr/scripts/RofiThemeSelector.sh,10225
gs,10226
v,10227
p,10228
cd hypr,10229
cd scripts/,10230
ls,10231
sudo chmod +x RofiThemeSelector-modified.sh,10232
./RofiThemeSelector-modified.sh,10233
./scripts/RofiThemeSelector-modified.sh,10234
v,10235
gs,10236
ga,10237
"gc ""Config: hypr""",10238
gp,10239
y,10240
cd rofi,10241
y,10242
cd dow,10243
ls,10244
cd rofi,10245
ls,10246
pi bc,10247
ps bc,10248
pss nc,10249
pss bc,10250
fs,10251
y,10252
cd hypr,10253
which yazi,10254
which zen-browser-bin,10255
which zen-browser,10256
nv,10257
which yazi,10258
y,10259
yazi,10260
v,10261
ga,10262
"gc ""Config: hypr""",10263
gp,10264
ls,10265
gs,10266
ga,10267
"gc ""Config: hypr""",10268
cd dot,10269
gs,10270
ga,10271
gs,10272
"gc ""Config: hypr""",10273
gs,10274
gp,10275
cd rofi,10276
cd themes/,10277
cd yazi,10278
ls,10279
cd rofi,10280
ls,10281
cd themes/,10282
ls,10283
v,10284
gs,10285
ga,10286
cd dot,10287
gs,10288
"gc ""Config: hypr""",10289
gs,10290
pwd,10291
ga,10292
gs,10293
"gc ""Config: hypr""",10294
gp,10295
cd themes/,10296
v,10297
pwd,10298
cd rofi,10299
v,10300
cd dot,10301
gs,10302
ga,10303
"gc ""Config: hypr""",10304
gs,10305
gp,10306
cd rofi,10307
v,10308
cd .config/rofi/,10309
v,10310
cd dot,10311
gs,10312
ga,10313
"gc ""Config: hypr""",10314
gp,10315
cd dot,10316
cd rofi,10317
ls,10318
c .config/rofi/,10319
v,10320
ls,10321
cd .config/rofi/,10322
v,10323
gs,10324
cd dot,10325
gs,10326
ga,10327
gc,10328
"gc ""Config: hypr""",10329
gp,10330
cd wllock,10331
cd wlock,10332
cd dotfiles/wlogout/.config/wlogout/,10333
v,10334
gs,10335
gr style.css,10336
gs,10337
ls,10338
cd nv,10339
v,10340
btop,10341
y,10342
cd /usr/share/sddm/themes/simple/,10343
sudo cp ~/Images/sdm/archlinux.png Backgrounds/,10344
sudo nvim theme.conf,10345
ls Backgrounds/,10346
ls,10347
pu,10348
puu,10349
fs,10350
history,10351
"history | grep ""pi""",10352
pq bc,10353
pq,10354
las,10355
cd nv,10356
v,10357
ls,10358
pwd,10359
gs,10360
cd dot,10361
gs,10362
ga,10363
"gc ""Config: hypr""",10364
gp,10365
y,10366
cd dot,10367
ls,10368
gs,10369
gr waybar/.config/waybar/config.jsonc waybar/.config/waybar/style.css,10370
gs,10371
ls,10372
pu,10373
puu,10374
fs,10375
cd rofi,10376
ls,10377
y,10378
ls,10379
gs,10380
ga,10381
"gc ""Config: hypr""",10382
gp,10383
y,10384
cd dot,10385
fs,10386
gs,10387
ga,10388
"gc ""Config: hypr""",10389
gp,10390
gs,10391
cd rofi,10392
ls,10393
v,10394
gs,10395
gr config.rasi,10396
gr themes/KooL_style-1.rasi,10397
gs,10398
ls,10399
pu,10400
puu,10401
btop,10402
y,10403
gs,10404
cd dot,10405
ga,10406
"gc ""Config: hypr""",10407
gp,10408
v,10409
gs,10410
pwd,10411
v,10412
gs,10413
cd dot,10414
gs,10415
gr rofi/.config/rofi/config.rasi,10416
gr rofi/.config/rofi/themes/KooL_style-10-Fancy.rasi,10417
gs,10418
btop,10419
cd NodeJs/,10420
ls,10421
cd ..,10422
ls,10423
cd PersonalBlogHub/,10424
ls,10425
npm run dev,10426
v,10427
y,10428
ls,10429
gs,10430
ga,10431
"gc ""Config: hypr""",10432
gp,10433
ls,10434
gs,10435
cd dot,10436
gs,10437
pwd,10438
ls,10439
pwd,10440
nmcli dev wifi connect 'Redmi Note 10',10441
nmcli dev wifi list,10442
nmcli radio wifi on,10443
nmcli dev wifi list,10444
uname,10445
pu,10446
puu,10447
ls,10448
pwd,10449
fs,10450
ls,10451
which node,10452
ls,10453
cd,10454
cd nushell/,10455
ls,10456
cd nushell/,10457
cd ls,10458
la,10459
cd doffile,10460
cd dot,10461
ls,10462
cd nushell/.config/nushell/,10463
la,10464
cat history.txt,10465
ls,10466
cd waybar,10467
v,10468
gs,10469
cd waybar,10470
ls,10471
v,10472
cd dot,10473
gs,10474
ga,10475
"gc ""Config: hypr""",10476
gp,10477
ls,10478
btop,10479
nmcli dev wifi list,10480
nmcli dev wifi connect 'OPPO K10 5G',10481
ls,10482
pi bc,10483
ls,10484
pwd,10485
p,10486
l,10487
ls,10488
pwd,10489
ls,10490
p,10491
y,10492
cd yazi,10493
ls,10494
nv,10495
y,10496
gs,10497
cd dot,10498
ls,10499
gs,10500
gr yazi/.config/yazi/yazi.toml,10501
ls,10502
pwd,10503
ls,10504
z,10505
ls,10506
nmcli dev wifi connect 'Redmi Note 10',10507
history | fzf,10508
ls,10509
pwd,10510
lsd,10511
l,10512
la,10513
cd dot,10514
ll,10515
cd ,10516
la,10517
y,10518
ls,10519
pwd,10520
ll,10521
pwd,10522
ls,10523
cd,10524
ls,10525
sys mem,10526
rg output.md,10527
ls,10528
pwd,10529
btop,10530
ls,10531
la,10532
l,10533
la,10534
cd dot,10535
gs,10536
cls,10537
cd codeing,10538
z coding,10539
ls,10540
ll,10541
cd dart_lang/,10542
ls,10543
y,10544
z,10545
ls,10546
y,10547
ls,10548
cd dot,10549
gs,10550
ga,10551
"gc ""Config: hypr""",10552
gp,10553
gs,10554
cd ,10555
y,10556
gs,10557
cd gs,10558
cd dot,10559
ls,10560
gs,10561
btop,10562
nmcli dev wifi connect 'Redmi Note 10',10563
nmcli dev wifi connect 'Redmi Note 8',10564
cd dot,10565
gs,10566
gp,10567
ls,10568
pu,10569
puu,10570
ls,10571
pwd,10572
cd nv,10573
v,10574
cd hypr,10575
ls,10576
v,10577
y,10578
pss magick,10579
pi magick,10580
pss imagemagick,10581
pi imagemagick,10582
pwd,10583
cd hypr,10584
"echo -e ""Firefox\x00icon\x1ffirefox\nTerminal\x00icon\x1futilities-terminal"" | rofi -dmenu -show-icons",10585
v,10586
gs,10587
gr scripts/rofi_wallpaper.sh,10588
gs,10589
v,10590
gs,10591
gr scripts/rofi_wallpaper.sh,10592
bash ,10593
v,10594
gs,10595
gr scripts/rofi_wallpaper.sh,10596
cd,10597
ls,10598
v,10599
cd hypr,10600
y,10601
z,10602
ls,10603
v,10604
gs,10605
ga,10606
"gc ""Config: hypr""",10607
gp,10608
pqi magick,10609
pq magick,10610
cd ./scripts/rofi_wallpaper.sh,10611
ls,10612
./scripts/rofi_wallpaper.sh,10613
bash ,10614
./scripts/rofi_wallpaper.sh,10615
gs,10616
ga,10617
"gc ""Config: hypr""",10618
gp,10619
gs,10620
cd rofi,10621
gs,10622
ga,10623
"gc ""Config: hypr""",10624
gp,10625
v,10626
cd hypr,10627
v,10628
gs,10629
cd rofi,10630
cd themes/,10631
v,10632
gs,10633
cd,10634
gs,10635
cd dot,10636
gs,10637
ls,10638
ga,10639
"gc ""Config: hypr""",10640
gp,10641
cd rofi,10642
cd themes/,10643
v,10644
cd hypr,10645
./scripts/rofi_wallpaper.sh,10646
gs,10647
ga,10648
"gc ""Config: hypr""",10649
gp,10650
v,10651
gs,10652
cd,10653
fs,10654
pq qt4,10655
pq qt,10656
pqi qt4,10657
cat ~/.config/nushell/config.nu,10658
pq | grep qt4,10659
pq | grep qt,10660
pq | grep v4,10661
pr v4l-utils,10662
pqi ffmpeg,10663
pq | grep brightnessctl,10664
pi brightnessctl,10665
brightnessctl s +5,10666
brightnessctl s +50,10667
brightnessctl s +200,10668
brightnessctl s -200,10669
brightnessctl s -2,10670
brightnessctl -l,10671
brightnessctl set 0,10672
brightnessctl -l,10673
cyme --lsusb,10674
hyprctl monitors ,10675
pr brightnessctl,10676
ls,10677
pwd,10678
pu,10679
puu,10680
fs,10681
pwd,10682
pe,10683
pq xorg-server,10684
pi xorg-server,10685
pqi xorg-server,10686
pq | grep nvidia,10687
pq | grep xf86,10688
pr xorg-server,10689
lsd,10690
pwd,10691
ls,10692
pwd,10693
ls,10694
pwd,10695
pu,10696
puu,10697
ls,10698
pu,10699
puu,10700
cd nv\,10701
cd nv,10702
v,10703
cd dot,10704
pu,10705
puu,10706
bluetoothctl,10707
nmcli dev wifi connect 'Redmi Note 10',10708
nmcli dev wifi list,10709
ls,10710
pu,10711
puu,10712
fs,10713
cd nv,10714
v,10715
cd /etc/sddm.conf.d/,10716
ls,10717
cat theme.conf.user,10718
cd sddm,10719
ls,10720
z,10721
ls,10722
pwd,10723
pu,10724
puu,10725
cd nv,10726
v,10727
ls,10728
posting -v,10729
posting --help,10730
posting --version,10731
ls,10732
p,10733
lsd,10734
la,10735
pu,10736
puu,10737
ls,10738
cd nv,10739
v,10740
cd dot,10741
gs,10742
ls,10743
fs,10744
nmcli dev wifi list,10745
bluetoothctl,10746
y,10747
ls,10748
pu,10749
puu,10750
ls,10751
pwa,10752
pwd,10753
ping github.com,10754
pu,10755
puu,10756
nmcli dev wifi connect 'Redmi Note 10',10757
pu,10758
puu,10759
ls,10760
ping github.com,10761
pu,10762
puu,10763
cd nv,10764
pwd,10765
v,10766
cd hypr,10767
ls,10768
v,10769
cd dot,10770
gs,10771
ga,10772
"gc ""Config: hypr""",10773
gp,10774
ruff --version,10775
wc,10776
ls,10777
cd,10778
ls,10779
wc output.md,10780
cd rust_lang/,10781
cd ../learn_rust/,10782
cd project/wc_count/,10783
cargo new  wc,10784
cd project/wc_count/wc/,10785
ls,10786
cargo r Cargo.toml,10787
v,10788
z,10789
fs,10790
pu,10791
puu,10792
ls,10793
pwd,10794
pu,10795
puu,10796
bluetoothctl,10797
pu,10798
puu,10799
ls,10800
pu,10801
puu,10802
lspci -k | grep -EA3 'VGA|3D|Display',10803
y,10804
lsblk -f,10805
smartctl,10806
sudo smartctl -l selftest /dev/sda2,10807
sudo smartctl -l selftest /dev/sda,10808
sudo smartctl -t short /dev/sda2,10809
sudo smartctl -t short /dev/sda,10810
y,10811
df -h,10812
cd Video/,10813
du,10814
pq | grep sdl,10815
y,10816
ls,10817
pu,10818
puu,10819
cd nv,10820
v,10821
y,10822
cd nv,10823
y,10824
ls,10825
rm -rf 'American-Made-(2017)-Hindi-Dubbed--720p-[Orgmovies].mp4',10826
l,10827
ls,10828
y,10829
bluetoothctl,10830
groups rio,10831
ls,10832
y,10833
bluetoothctl,10834
y,10835
ls,10836
pu,10837
puu,10838
pe gpgme,10839
pqe gpgme,10840
y,10841
ls ~/backup/,10842
cat ~/backup/command.txt,10843
ls,10844
sudo chmod 777 Other,10845
sudo chown rio:rio Other,10846
y,10847
ls,10848
cat ~/backup/command.txt,10849
sudo chmod 700 Other,10850
sudo chown root:root Other,10851
y,10852
pu,10853
puu,10854
ping github.com,10855
pu,10856
puu,10857
cd nv,10858
v,10859
gs,10860
z,10861
trash-list,10862
trash-empty ,10863
trash-list,10864
y,10865
trash-list,10866
cd,10867
cd .local/,10868
du,10869
y,10870
z,10871
trash-list,10872
cd .local/share/,10873
ls,10874
cd Trash/,10875
ls,10876
tree,10877
trash-empty,10878
tree,10879
cd,10880
y,10881
trash-list,10882
trash-empty,10883
y,10884
trash-list ,10885
trash-empty ,10886
y,10887
df -h,10888
y,10889
bluetoothctl,10890
pu,10891
puu,10892
ls,10893
pwd,10894
trash-list ,10895
trash-empty ,10896
trash-list ,10897
cd ,10898
ls,10899
pwd,10900
du | where physical > 1gb,10901
y,10902
z,10903
ls,10904
df -h,10905
pu,10906
puu,10907
y,10908
bluetoothctl,10909
ls,10910
pu,10911
puu,10912
ls,10913
pwd,10914
bluetoothctl,10915
y,10916
ls,10917
trash-list ,10918
trash-empty ,10919
cd ,10920
ls,10921
du | where physical > 3gb,10922
cd Video/,10923
ls,10924
du,10925
cd Coding/,10926
du,10927
z,10928
y,10929
ls,10930
ping github.com,10931
pu,10932
puu,10933
hyprctl clients | grep xwayland,10934
hyprctl clients | grep wayland,10935
bluetoothctl,10936
ls,10937
pwd,10938
sys mem,10939
ping github.com,10940
ls,10941
pwd,10942
lsd,10943
ls,10944
bluetoothctl,10945
la,10946
sensors,10947
cd hypr,10948
v,10949
cd dot,10950
gs,10951
ga,10952
"gc ""Config: hypr""",10953
gp,10954
cd hypr,10955
v,10956
gs,10957
"gc ""Config: hypr""",10958
cd dot,10959
ga,10960
"gc ""Config: hypr""",10961
gp,10962
gs,10963
bluetoothctl,10964
ls,10965
pwd,10966
pu,10967
puu,10968
pss imagemagick,10969
ls,10970
cat ~/dotfiles/nushell/.config/nushell/config.nu,10971
which zen-browser-bin,10972
which zen-browser,10973
pr zen-browser,10974
pr zen-browser-bin,10975
y,10976
fs,10977
pss midori,10978
pi firefox,10979
fs,10980
btop,10981
cd hypr,10982
v,10983
cd dot,10984
gs,10985
ga,10986
"gc ""Config: hypr""",10987
gp,10988
btop,10989
fs,10990
pe firefox,10991
cat ~/dotfiles/nushell/.config/nushell/config.nu,10992
pqi firefox,10993
pi chrome,10994
pi chromium,10995
fs,10996
cd dot,10997
gs,10998
gr rofi/.config/rofi/config.rasi,10999
ls,11000
ping github.com,11001
pu,11002
puu,11003
pu,11004
flutter --version,11005
flutter upgrade,11006
flutter --version,11007
flutter doctor,11008
flutter config --no-enable-android,11009
flutter doctor,11010
flutter config --no-enable-web,11011
flutter doctor,11012
flutter devices,11013
dart --version,11014
ls,11015
dart --version,11016
flutter --version,11017
df -h,11018
puu,11019
fs,11020
cat ~/dotfiles/nushell/.config/nushell/config.nu,11021
ls,11022
l,11023
la,11024
l,11025
ls,11026
cd dart_lang/,11027
ls,11028
cd ..,11029
ls,11030
cd todo/,11031
ls,11032
v,11033
lsd,11034
l,11035
tree,11036
pwd,11037
cd nv,11038
v,11039
ls,11040
sudo -E timeshift-gtk,11041
ls,11042
y,11043
pu,11044
puu,11045
ls,11046
ping github.com,11047
ping github.com -n 5,11048
pu,11049
puu,11050
lshw,11051
mtr,11052
zi,11053
ls,11054
stat,11055
stat output.md,11056
stat -f output.md,11057
dstat,11058
watch,11059
systemd-analyze blame,11060
ls,11061
cd coding,11062
ls,11063
mkdir Source-Code,11064
cd Source-Code/,11065
gcl https://github.com/adrianhajdin/saas-app.git,11066
ls,11067
l saas-app/,11068
ls,11069
pwd,11070
l,11071
pu,11072
puu,11073
pqi xapp,11074
fs,11075
w,11076
ls,11077
fs,11078
cd apps,11079
p,11080
ls,11081
flutter create image_slider,11082
cd image_slider/,11083
cd apps,11084
cd image_slider/,11085
ls,11086
flutter pub add carousel_slider,11087
ls,11088
pwd,11089
ls,11090
df -h,11091
cd image_slider/,11092
cd apps,11093
cd image_slider/,11094
flutter --version,11095
cd nv,11096
v,11097
v,11098
cd dot,11099
gs,11100
ga,11101
"gc ""Config: nvim""",11102
gp,11103
ls,11104
la,11105
cat .gitignore,11106
ls,11107
la,11108
git init,11109
gs,11110
flutter config --no-enable-macos-desktop,11111
flutter doctor,11112
flutter devices,11113
ls,11114
ls macos/,11115
y,11116
ls,11117
flutter config --no-enable-ios,11118
y,11119
ls,11120
gs,11121
du,11122
flutter build linux,11123
mv build/linux/x64/release/bundle/image_slider ./,11124
ls,11125
./image_slider,11126
ll,11127
ls,11128
./image_slider,11129
cd ..,11130
ls,11131
cd bmi_app/,11132
ls,11133
./build/linux/x64/release/bundle/bmi_app,11134
cd ..,11135
ls,11136
cd image_slider/,11137
ls,11138
y,11139
flutter build linux,11140
ls,11141
cd apps,11142
ls,11143
pwd,11144
ls,11145
cd image_slider/,11146
ls,11147
cd dot ,11148
gs,11149
pu,11150
puu,11151
"journalctl -b -1 | grep -i ""error\|nvidia\|nouveau""",11152
journalctl -b | grep nouveau,11153
sudo modprobe -r nouveau,11154
cd /etc/modprobe.d/,11155
ls,11156
sudo touch blacklist-nouveau.conf,11157
sudo nvim,11158
sudo nvim blacklist-nouveau.conf,11159
z,11160
sudo mkinitcpio -P,11161
pi nvidia-470xx-dkms nvidia-470xx-utils lib32-nvidia-470xx-utils,11162
pi nvidia-470xx-dkms nvidia-470xx-utils,11163
sudo nvim /etc/mkinitcpio.conf,11164
sudo mkinitcpio -P,11165
sudo nano /etc/default/grub,11166
sudo nvim /etc/default/grub,11167
sudo grub-mkconfig -o /boot/grub/grub.cfg,11168
cd hypr,11169
v,11170
sudo nvim /etc/default/grub,11171
sudo grub-mkconfig -o /boot/grub/grub.cfg,11172
paru -Rns nouveau-fw xf86-video-nouveau,11173
sudo mkinitcpio -P,11174
sudo reboot now,11175
lsmod | grep nvidia,11176
lsmod | grep nouveau,11177
lsmod | grep nvidia,11178
sudo modprobe -r nouveau,11179
sudo modprobe nvidia nvidia_modset nvidia_uvm nvidia_drm,11180
pq | grep nvidia,11181
uname,11182
bash,11183
pr nvidia-470xx-dkms nvidia-470xx-utils,11184
pi nvidia-470xx-dkms nvidia-470xx-utils,11185
sudo mkinitcpio -P,11186
sudo nvim /etc/default/grub,11187
cd /etc/modprobe.d/,11188
ls,11189
sudo rm -rf blacklist-nouveau.conf,11190
z,11191
ls,11192
cd dot,11193
gs,11194
gr hyprland/.config/hypr/config/env.conf,11195
gs,11196
pr nvidia-470xx-dkms nvidia-470xx-utils,11197
sudo nvim /etc/mkinitcpio.conf,11198
sudo mkinitcpio -P,11199
pq | grep nvidia,11200
pi nouveau-fw xf86-video-nouveau,11201
fs,11202
lsblk,11203
fs,11204
hyprctl clients | grep wayland,11205
hyprctl clients | grep xwayland,11206
cd hypr,11207
v,11208
cd dot,11209
ls,11210
gs,11211
gr hyprland/.config/hypr/config/env.conf,11212
lsmod | grep nvidia,11213
lsmod | grep nouveau,11214
fs,11215
hyprctl monitors ,11216
jurnalctl -b -u hyprrland,11217
jurnalctl ,11218
ls,11219
pwd,11220
history | fzf,11221
sudo dmesg | grep nouveau,11222
history | fzf,11223
zi,11224
ls,11225
sudo smartctl -t short /dev/sda,11226
sudo smartctl -a short /dev/sda,11227
lsblk,11228
sudo smartctl -a short /dev/sda2,11229
sudo smartctl -a /dev/sda2,11230
iotop,11231
sudo smartctl -a /dev/sda2,11232
bluetoothctl,11233
ls,11234
v output.md,11235
./coding/GenAi/gen_ai/bin/gen_ai.exe,11236
v output.md,11237
pq | grep nato,11238
fs,11239
cd down,11240
ls,11241
unzip Noto_Sans.zip,11242
ls,11243
tree,11244
ls,11245
"mv NotoSans-Italic-VariableFont_wdth,wght.ttf ~/dotfiles/font/.fonts/",11246
